"","V1"
"95",1
"９不",1
"9個",1
"9媽",1
"9月",1
"9歲",1
"9買",1
"9集",1
"AA",1
"aD",1
"ai",1
"AN",1
"Ap",1
"AP",1
"as",1
"A制",1
"A沒",1
"A當",1
"A聊",1
"a自",1
"B4",1
"ba",1
"BU",1
"B則",1
"b若",1
"b隨",1
"CE",1
"cl",1
"co",1
"cr",1
"C有",1
"C無",1
"C的",1
"C貓",1
"c運",1
"c電",1
"C電",1
"d<",1
"D>",1
"d2",1
"dd",1
"dE",1
"dg",1
"di",1
"dm",1
"dq",1
"dr",1
"ds",1
"dt",1
"dw",1
"Dw",1
"dy",1
"D其",1
"D列",1
"D小",1
"D沒",1
"D然",1
"D生",1
"D總",1
"D老",1
"D說",1
"D辛",1
"D題",1
"E>",1
"E2",1
"eh",1
"eN",1
"EQ",1
"eT",1
"ew",1
"ex",1
"Ex",1
"ey",1
"EY",1
"e不",1
"e說",1
"e過",1
"F6",1
"F8",1
"fc",1
"fd",1
"FD",1
"fo",1
"f桃",1
"gA",1
"GA",1
"ge",1
"gh",1
"gi",1
"gl",1
"GO",1
"gt",1
"G去",1
"G只",1
"g對",1
"g我",1
"G或",1
"ha",1
"Ha",1
"hb",1
"HE",1
"hf",1
"hi",1
"ho",1
"hr",1
"h不",1
"H說",1
"H談",1
"h這",1
"ib",1
"Ic",1
"ig",1
"il",1
"Im",1
"ir",1
"i外",1
"i抗",1
"i花",1
"j易",1
"ki",1
"k也",1
"k創",1
"K就",1
"k後",1
"K會",1
"k然",1
"LE",1
"lk",1
"ls",1
"lv",1
"ly",1
"l學",1
"m9",1
"mi",1
"mu",1
"Mx",1
"my",1
"Ｍ型",1
"m滿",1
"m顏",1
"ne",1
"NG",1
"nH",1
"nl",1
"No",1
"nW",1
"n會",1
"N這",1
"n都",1
"oA",1
"od",1
"og",1
"ok",1
"OK",1
"on",1
"oO",1
"Oo",1
"OP",1
"OR",1
"ov",1
"ow",1
"o乂",1
"o以",1
"O個",1
"o偏",1
"o參",1
"O和",1
"o大",1
"o我",1
"o早",1
"o有",1
"O煞",1
"o的",1
"o知",1
"o自",1
"o蓄",1
"o說",1
"O說",1
"o跟",1
"p3",1
"pA",1
"pl",1
"PL",1
"pp",1
"PP",1
"p不",1
"P事",1
"P你",1
"p我",1
"Q2",1
"QE",1
"qu",1
"Q但",1
"Q做",1
"Q各",1
"Q少",1
"Q後",1
"Q感",1
"Q是",1
"Q高",1
"rd",1
"Re",1
"rk",1
"ry",1
"r信",1
"r到",1
"R小",1
"r或",1
"sa",1
"Sa",1
"sb",1
"se",1
"sI",1
"SO",1
"sr",1
"ss",1
"St",1
"sW",1
"s我",1
"tc",1
"tf",1
"ti",1
"to",1
"To",1
"tw",1
"T上",1
"T其",1
"T台",1
"T哭",1
"ub",1
"ug",1
"ui",1
"ut",1
"UT",1
"va",1
"ve",1
"We",1
"wi",1
"wo",1
"Wo",1
"ws",1
"w原",1
"w就",1
"w的",1
"X1",1
"X2",1
"X3",1
"X4",1
"X5",1
"X6",1
"x8",1
"X億",1
"x左",1
"x每",1
"x聖",1
"yf",1
"ym",1
"yo",1
"yr",1
"ys",1
"Y以",1
"y板",1
"y跟",1
"z人",1
"z這",1
"z雙",1
"ε想",1
"ρ你",1
"ω我",1
"ㄧˉ",1
"ㄧ歪",1
"ㄧ碗",1
"ㄧ點",1
"一休",1
"一伴",1
"一但",1
"一來",1
"一例",1
"一倍",1
"一八",1
"一刀",1
"一副",1
"一區",1
"一句",1
"一只",1
"一台",1
"一吃",1
"一塊",1
"一套",1
"一學",1
"一對",1
"一小",1
"一少",1
"一就",1
"一層",1
"一念",1
"一旁",1
"一族",1
"一旦",1
"一昧",1
"一時",1
"一晚",1
"一比",1
"一洗",1
"一無",1
"一然",1
"一熱",1
"一版",1
"一男",1
"一病",1
"一看",1
"一笑",1
"一結",1
"一綁",1
"一經",1
"一缺",1
"一能",1
"一臉",1
"一致",1
"一花",1
"一解",1
"一認",1
"一說",1
"一請",1
"一輪",1
"一連",1
"一階",1
"一顆",1
"一養",1
"一餐",1
"一驚",1
"一麵",1
"七八",1
"七千",1
"七的",1
"丈夫",1
"三代",1
"三兄",1
"三具",1
"三分",1
"三千",1
"三口",1
"三國",1
"三天",1
"三思",1
"三更",1
"三歲",1
"三段",1
"三毒",1
"三百",1
"三的",1
"三萬",1
"三者",1
"三還",1
"上，",1
"上。",1
"上P",1
"上Q",1
"上中",1
"上人",1
"上但",1
"上住",1
"上你",1
"上來",1
"上個",1
"上兩",1
"上再",1
"上最",1
"上剛",1
"上募",1
"上即",1
"上原",1
"上去",1
"上又",1
"上只",1
"上台",1
"上各",1
"上同",1
"上周",1
"上啊",1
"上啦",1
"上單",1
"上嗎",1
"上增",1
"上多",1
"上夜",1
"上天",1
"上她",1
"上好",1
"上孤",1
"上寶",1
"上就",1
"上山",1
"上幾",1
"上影",1
"上後",1
"上感",1
"上應",1
"上我",1
"上整",1
"上新",1
"上時",1
"上普",1
"上會",1
"上本",1
"上標",1
"上歧",1
"上沒",1
"上洋",1
"上流",1
"上游",1
"上演",1
"上為",1
"上熱",1
"上現",1
"上甚",1
"上生",1
"上男",1
"上皮",1
"上穿",1
"上節",1
"上絕",1
"上聽",1
"上自",1
"上花",1
"上街",1
"上討",1
"上說",1
"上課",1
"上買",1
"上賺",1
"上身",1
"上述",1
"上這",1
"上連",1
"上道",1
"上長",1
"上限",1
"上電",1
"上體",1
"下1",1
"下7",1
"下些",1
"下他",1
"下但",1
"下個",1
"下兒",1
"下全",1
"下前",1
"下加",1
"下又",1
"下史",1
"下嗎",1
"下大",1
"下如",1
"下妳",1
"下子",1
"下孟",1
"下定",1
"下宣",1
"下家",1
"下很",1
"下後",1
"下心",1
"下怎",1
"下感",1
"下房",1
"下會",1
"下有",1
"下氣",1
"下海",1
"下特",1
"下生",1
"下甲",1
"下看",1
"下租",1
"下結",1
"下網",1
"下而",1
"下腳",1
"下自",1
"下財",1
"下跟",1
"下辛",1
"下都",1
"下開",1
"下階",1
"下魔",1
"不下",1
"不久",1
"不乾",1
"不予",1
"不仇",1
"不代",1
"不使",1
"不倒",1
"不倫",1
"不停",1
"不偷",1
"不入",1
"不列",1
"不利",1
"不努",1
"不協",1
"不及",1
"不叫",1
"不吭",1
"不和",1
"不回",1
"不在",1
"不執",1
"不增",1
"不妥",1
"不妨",1
"不嫌",1
"不家",1
"不實",1
"不對",1
"不差",1
"不帥",1
"不平",1
"不強",1
"不影",1
"不念",1
"不怕",1
"不急",1
"不愁",1
"不愉",1
"不愧",1
"不慚",1
"不應",1
"不把",1
"不掉",1
"不支",1
"不放",1
"不易",1
"不時",1
"不景",1
"不暇",1
"不服",1
"不棄",1
"不止",1
"不注",1
"不深",1
"不為",1
"不照",1
"不熟",1
"不熱",1
"不發",1
"不禁",1
"不等",1
"不經",1
"不繳",1
"不羨",1
"不義",1
"不習",1
"不聯",1
"不聽",1
"不育",1
"不良",1
"不花",1
"不著",1
"不計",1
"不討",1
"不記",1
"不該",1
"不講",1
"不讀",1
"不讓",1
"不負",1
"不買",1
"不走",1
"不追",1
"不那",1
"不重",1
"不限",1
"不須",1
"不高",1
"不鼓",1
"且不",1
"且再",1
"且又",1
"且另",1
"且夫",1
"且媽",1
"且實",1
"且影",1
"且想",1
"且我",1
"且早",1
"且會",1
"且走",1
"且越",1
"且跟",1
"且蹂",1
"且透",1
"且連",1
"且遇",1
"世我",1
"世痛",1
"世遙",1
"丟光",1
"丟到",1
"丟掉",1
"並保",1
"並沒",1
"並表",1
"並論",1
"中下",1
"中之",1
"中了",1
"中交",1
"中位",1
"中充",1
"中最",1
"中制",1
"中剛",1
"中半",1
"中可",1
"中因",1
"中央",1
"中失",1
"中小",1
"中必",1
"中收",1
"中曾",1
"中沒",1
"中滋",1
"中灰",1
"中然",1
"中獨",1
"中獲",1
"中真",1
"中確",1
"中窮",1
"中結",1
"中絕",1
"中運",1
"中過",1
"中鄰",1
"中長",1
"中間",1
"中需",1
"中靠",1
"中面",1
"中風",1
"串的",1
"串看",1
"丸的",1
"丹麥",1
"主也",1
"主因",1
"主婦",1
"主性",1
"主意",1
"主播",1
"主流",1
"主結",1
"主見",1
"主認",1
"乂o",1
"乂卍",1
"久不",1
"久他",1
"久太",1
"久她",1
"久就",1
"久後",1
"久是",1
"久每",1
"久比",1
"久沒",1
"久的",1
"久終",1
"之一",1
"之三",1
"之上",1
"之下",1
"之五",1
"之對",1
"之憂",1
"之我",1
"之手",1
"之明",1
"之有",1
"之樂",1
"之看",1
"之苦",1
"之說",1
"之路",1
"乎1",1
"乎不",1
"乎並",1
"乎也",1
"乎做",1
"乎別",1
"乎前",1
"乎勢",1
"乎在",1
"乎成",1
"乎會",1
"乎非",1
"乏愛",1
"乏應",1
"乏我",1
"乏自",1
"乏這",1
"乖存",1
"乖的",1
"乖繫",1
"乘以",1
"九千",1
"九年",1
"也3",1
"也世",1
"也以",1
"也佔",1
"也來",1
"也依",1
"也傾",1
"也六",1
"也到",1
"也反",1
"也合",1
"也在",1
"也學",1
"也安",1
"也害",1
"也實",1
"也希",1
"也幫",1
"也從",1
"也怨",1
"也想",1
"也愛",1
"也感",1
"也應",1
"也或",1
"也才",1
"也打",1
"也拉",1
"也拜",1
"也支",1
"也曾",1
"也樂",1
"也正",1
"也比",1
"也湊",1
"也滿",1
"也生",1
"也發",1
"也真",1
"也知",1
"也確",1
"也穩",1
"也等",1
"也算",1
"也給",1
"也虐",1
"也變",1
"也買",1
"也超",1
"也這",1
"也過",1
"也還",1
"也陸",1
"也需",1
"乳癌",1
"乳頭",1
"乾你",1
"乾吃",1
"乾女",1
"亂中",1
"亂小",1
"亂拿",1
"亂是",1
"亂曬",1
"亂爬",1
"亂畫",1
"亂的",1
"亂辭",1
"了H",1
"了O",1
"了上",1
"了世",1
"了二",1
"了住",1
"了來",1
"了修",1
"了傳",1
"了傻",1
"了光",1
"了六",1
"了出",1
"了分",1
"了到",1
"了剛",1
"了剩",1
"了力",1
"了動",1
"了午",1
"了反",1
"了另",1
"了只",1
"了吃",1
"了呀",1
"了周",1
"了呵",1
"了和",1
"了哪",1
"了單",1
"了國",1
"了在",1
"了坦",1
"了增",1
"了大",1
"了妳",1
"了子",1
"了學",1
"了完",1
"了富",1
"了實",1
"了對",1
"了尤",1
"了已",1
"了平",1
"了幹",1
"了幾",1
"了廠",1
"了廢",1
"了後",1
"了心",1
"了愛",1
"了感",1
"了憤",1
"了應",1
"了成",1
"了或",1
"了戳",1
"了房",1
"了找",1
"了抓",1
"了拯",1
"了接",1
"了推",1
"了提",1
"了搞",1
"了擺",1
"了整",1
"了新",1
"了時",1
"了暫",1
"了更",1
"了替",1
"了月",1
"了本",1
"了消",1
"了減",1
"了滿",1
"了漫",1
"了無",1
"了王",1
"了由",1
"了目",1
"了看",1
"了真",1
"了眼",1
"了睡",1
"了確",1
"了穿",1
"了突",1
"了等",1
"了算",1
"了聽",1
"了至",1
"了與",1
"了血",1
"了被",1
"了要",1
"了覺",1
"了許",1
"了認",1
"了誰",1
"了調",1
"了請",1
"了貧",1
"了責",1
"了賠",1
"了賺",1
"了越",1
"了身",1
"了車",1
"了近",1
"了連",1
"了醫",1
"了長",1
"了門",1
"了開",1
"了關",1
"了除",1
"了陪",1
"了需",1
"予有",1
"予置",1
"事，",1
"事7",1
"事ㄧ",1
"事也",1
"事亂",1
"事你",1
"事們",1
"事傭",1
"事兒",1
"事全",1
"事到",1
"事務",1
"事只",1
"事哄",1
"事啊",1
"事在",1
"事好",1
"事宜",1
"事就",1
"事帶",1
"事常",1
"事幾",1
"事很",1
"事從",1
"事必",1
"事想",1
"事感",1
"事抱",1
"事是",1
"事晚",1
"事會",1
"事朋",1
"事現",1
"事生",1
"事發",1
"事管",1
"事結",1
"事自",1
"事與",1
"事要",1
"事許",1
"事說",1
"事通",1
"事那",1
"事離",1
"事項",1
"二件",1
"二千",1
"二姐",1
"二戰",1
"二擇",1
"二精",1
"二還",1
"二點",1
"云之",1
"五千",1
"五原",1
"五對",1
"五或",1
"五欲",1
"五歲",1
"五的",1
"五而",1
"五豪",1
"些s",1
"些不",1
"些什",1
"些休",1
"些原",1
"些右",1
"些喜",1
"些回",1
"些大",1
"些奢",1
"些家",1
"些寶",1
"些屬",1
"些弟",1
"些強",1
"些情",1
"些想",1
"些新",1
"些時",1
"些曠",1
"些服",1
"些東",1
"些災",1
"些爸",1
"些理",1
"些生",1
"些用",1
"些疑",1
"些看",1
"些知",1
"些硬",1
"些社",1
"些稅",1
"些種",1
"些結",1
"些網",1
"些群",1
"些而",1
"些與",1
"些苦",1
"些轉",1
"些遊",1
"些部",1
"亞洲",1
"亞越",1
"交代",1
"交到",1
"交女",1
"交心",1
"交易",1
"交替",1
"交朋",1
"交男",1
"交過",1
"交配",1
"亦俠",1
"亦溫",1
"亦狂",1
"享T",1
"享分",1
"享刺",1
"享嗎",1
"享政",1
"享樂",1
"享的",1
"享看",1
"享都",1
"京出",1
"亮哪",1
"亮女",1
"亮有",1
"亮的",1
"人，",1
"人<",1
"人G",1
"人X",1
"人上",1
"人下",1
"人主",1
"人了",1
"人事",1
"人互",1
"人付",1
"人似",1
"人例",1
"人價",1
"人光",1
"人全",1
"人兩",1
"人共",1
"人出",1
"人分",1
"人別",1
"人創",1
"人勸",1
"人厭",1
"人去",1
"人及",1
"人反",1
"人呀",1
"人呢",1
"人員",1
"人嗎",1
"人噓",1
"人嘲",1
"人因",1
"人困",1
"人均",1
"人士",1
"人奶",1
"人如",1
"人娛",1
"人寫",1
"人對",1
"人工",1
"人帶",1
"人後",1
"人微",1
"人快",1
"人怎",1
"人性",1
"人意",1
"人慢",1
"人慫",1
"人把",1
"人接",1
"人描",1
"人提",1
"人擁",1
"人政",1
"人教",1
"人數",1
"人日",1
"人朋",1
"人未",1
"人根",1
"人條",1
"人母",1
"人渣",1
"人牽",1
"人用",1
"人申",1
"人發",1
"人直",1
"人相",1
"人瞧",1
"人知",1
"人社",1
"人窮",1
"人符",1
"人等",1
"人節",1
"人算",1
"人絕",1
"人而",1
"人聽",1
"人臉",1
"人自",1
"人若",1
"人表",1
"人裡",1
"人觀",1
"人話",1
"人讀",1
"人讓",1
"人貼",1
"人贊",1
"人走",1
"人跑",1
"人輕",1
"人連",1
"人進",1
"人逼",1
"人遇",1
"人選",1
"人那",1
"人阿",1
"人際",1
"人隱",1
"人頭",1
"人願",1
"人飽",1
"人養",1
"人體",1
"人高",1
"仇不",1
"仇恨",1
"仇看",1
"今到",1
"今後",1
"仍不",1
"仔被",1
"他之",1
"他亂",1
"他了",1
"他什",1
"他仍",1
"他何",1
"他供",1
"他依",1
"他充",1
"他克",1
"他兒",1
"他全",1
"他前",1
"他又",1
"他受",1
"他只",1
"他吃",1
"他同",1
"他吸",1
"他唯",1
"他單",1
"他多",1
"他夠",1
"他女",1
"他娶",1
"他安",1
"他已",1
"他平",1
"他座",1
"他惟",1
"他想",1
"他愛",1
"他感",1
"他房",1
"他手",1
"他接",1
"他摔",1
"他擦",1
"他教",1
"他散",1
"他月",1
"他朋",1
"他每",1
"他洗",1
"他活",1
"他清",1
"他溫",1
"他為",1
"他無",1
"他煩",1
"他父",1
"他玩",1
"他畫",1
"他痛",1
"他發",1
"他看",1
"他種",1
"他等",1
"他結",1
"他總",1
"他老",1
"他者",1
"他耗",1
"他自",1
"他良",1
"他莫",1
"他衣",1
"他覺",1
"他起",1
"他身",1
"他轉",1
"他辛",1
"他連",1
"他道",1
"他選",1
"他阿",1
"他雖",1
"他難",1
"他體",1
"仗一",1
"付不",1
"付嗎",1
"付家",1
"付房",1
"付自",1
"付費",1
"付錢",1
"代之",1
"代來",1
"代反",1
"代受",1
"代台",1
"代因",1
"代壓",1
"代女",1
"代對",1
"代已",1
"代年",1
"代幸",1
"代影",1
"代才",1
"代打",1
"代抱",1
"代拜",1
"代教",1
"代更",1
"代會",1
"代每",1
"代沒",1
"代自",1
"代觀",1
"代跟",1
"代遺",1
"代雖",1
"代養",1
"以P",1
"以互",1
"以他",1
"以依",1
"以便",1
"以傳",1
"以儘",1
"以充",1
"以先",1
"以全",1
"以兩",1
"以再",1
"以到",1
"以去",1
"以取",1
"以另",1
"以叫",1
"以吃",1
"以同",1
"以名",1
"以吵",1
"以問",1
"以嗆",1
"以因",1
"以大",1
"以好",1
"以如",1
"以安",1
"以家",1
"以帶",1
"以幫",1
"以強",1
"以從",1
"以徹",1
"以快",1
"以怒",1
"以想",1
"以愛",1
"以感",1
"以應",1
"以手",1
"以找",1
"以拿",1
"以挑",1
"以搞",1
"以收",1
"以改",1
"以放",1
"以啟",1
"以是",1
"以會",1
"以此",1
"以毫",1
"以消",1
"以滿",1
"以無",1
"以照",1
"以爽",1
"以玩",1
"以理",1
"以男",1
"以略",1
"以疊",1
"以瘦",1
"以白",1
"以的",1
"以盧",1
"以相",1
"以省",1
"以看",1
"以真",1
"以知",1
"以等",1
"以組",1
"以給",1
"以維",1
"以緩",1
"以繼",1
"以聽",1
"以至",1
"以舉",1
"以色",1
"以花",1
"以要",1
"以解",1
"以認",1
"以調",1
"以讓",1
"以賺",1
"以越",1
"以輕",1
"以退",1
"以造",1
"以逼",1
"以運",1
"以選",1
"以避",1
"以那",1
"以都",1
"以配",1
"以開",1
"以陪",1
"以離",1
"以面",1
"以順",1
"以願",1
"以飽",1
"以養",1
"以馬",1
"以鼓",1
"件人",1
"件但",1
"件你",1
"件其",1
"件啦",1
"件我",1
"件房",1
"件本",1
"件比",1
"件沒",1
"件的",1
"件禮",1
"件絕",1
"件讓",1
"件輪",1
"件還",1
"件那",1
"件都",1
"任丟",1
"任之",1
"任別",1
"任加",1
"任啊",1
"任孩",1
"任性",1
"任我",1
"任是",1
"任歸",1
"任比",1
"任男",1
"任的",1
"任而",1
"任與",1
"任談",1
"任連",1
"任雖",1
"份上",1
"份不",1
"份但",1
"份安",1
"份就",1
"份我",1
"份打",1
"份時",1
"份派",1
"份薪",1
"份連",1
"份顧",1
"仿在",1
"企業",1
"伍佰",1
"伍去",1
"休了",1
"休再",1
"休我",1
"休教",1
"休累",1
"休請",1
"休金",1
"估價",1
"估可",1
"估大",1
"估好",1
"估得",1
"估狗",1
"估計",1
"伴1",1
"伴一",1
"伴嗎",1
"伴我",1
"伴沒",1
"伴然",1
"伴的",1
"伴目",1
"伴而",1
"伴自",1
"伴高",1
"伸問",1
"似不",1
"似但",1
"似未",1
"似這",1
"但2",1
"但上",1
"但你",1
"但六",1
"但前",1
"但問",1
"但回",1
"但在",1
"但多",1
"但太",1
"但女",1
"但好",1
"但如",1
"但家",1
"但就",1
"但工",1
"但年",1
"但彼",1
"但很",1
"但快",1
"但恐",1
"但承",1
"但拿",1
"但數",1
"但易",1
"但殘",1
"但每",1
"但比",1
"但沒",1
"但為",1
"但用",1
"但療",1
"但發",1
"但確",1
"但絕",1
"但老",1
"但能",1
"但花",1
"但蠻",1
"但要",1
"但說",1
"但講",1
"但讓",1
"但身",1
"但開",1
"但隔",1
"但養",1
"但高",1
"但齋",1
"位九",1
"位五",1
"位另",1
"位可",1
"位因",1
"位太",1
"位子",1
"位我",1
"位所",1
"位打",1
"位教",1
"位數",1
"位是",1
"位會",1
"位朋",1
"位板",1
"位版",1
"位犧",1
"位還",1
"位雖",1
"低了",1
"低你",1
"低其",1
"低到",1
"低原",1
"低啊",1
"低家",1
"低年",1
"低所",1
"低收",1
"低是",1
"低會",1
"低端",1
"低聲",1
"低薪",1
"低要",1
"低調",1
"低降",1
"低頭",1
"住不",1
"住但",1
"住你",1
"住哭",1
"住大",1
"住導",1
"住屏",1
"住常",1
"住彼",1
"住所",1
"住搞",1
"住汗",1
"住為",1
"住爸",1
"住爽",1
"住至",1
"住行",1
"住醫",1
"住阿",1
"佔些",1
"佔人",1
"佔去",1
"佔四",1
"佔據",1
"何事",1
"何像",1
"何公",1
"何問",1
"何喊",1
"何因",1
"何在",1
"何增",1
"何妨",1
"何將",1
"何帶",1
"何從",1
"何德",1
"何必",1
"何忍",1
"何念",1
"何有",1
"何橋",1
"何每",1
"何比",1
"何減",1
"何當",1
"何肢",1
"何能",1
"何自",1
"何解",1
"何責",1
"何養",1
"佛但",1
"佛家",1
"作s",1
"作上",1
"作不",1
"作什",1
"作他",1
"作佔",1
"作兩",1
"作最",1
"作則",1
"作十",1
"作及",1
"作和",1
"作唸",1
"作因",1
"作在",1
"作壓",1
"作太",1
"作女",1
"作常",1
"作幾",1
"作廠",1
"作很",1
"作後",1
"作息",1
"作我",1
"作或",1
"作打",1
"作操",1
"作根",1
"作沒",1
"作法",1
"作滿",1
"作然",1
"作男",1
"作真",1
"作經",1
"作罷",1
"作花",1
"作誰",1
"作賺",1
"作起",1
"作退",1
"作這",1
"作那",1
"作閒",1
"作關",1
"作隔",1
"你P",1
"你中",1
"你住",1
"你你",1
"你修",1
"你像",1
"你免",1
"你全",1
"你再",1
"你出",1
"你另",1
"你叫",1
"你呢",1
"你器",1
"你增",1
"你如",1
"你完",1
"你小",1
"你差",1
"你平",1
"你弄",1
"你弟",1
"你往",1
"你成",1
"你才",1
"你承",1
"你投",1
"你提",1
"你擦",1
"你收",1
"你旁",1
"你晚",1
"你暈",1
"你未",1
"你栽",1
"你條",1
"你極",1
"你母",1
"你比",1
"你洗",1
"你洞",1
"你滿",1
"你無",1
"你照",1
"你父",1
"你現",1
"你甘",1
"你甚",1
"你當",1
"你病",1
"你眼",1
"你知",1
"你繳",1
"你而",1
"你肯",1
"你腦",1
"你舉",1
"你薪",1
"你處",1
"你衰",1
"你記",1
"你認",1
"你買",1
"你趕",1
"你跟",1
"你辛",1
"你退",1
"你通",1
"你逼",1
"你運",1
"你選",1
"你騙",1
"你體",1
"佰覺",1
"佳2",1
"佳作",1
"佳大",1
"使你",1
"使先",1
"使命",1
"使富",1
"使寶",1
"使我",1
"使有",1
"使然",1
"使生",1
"使男",1
"使知",1
"使結",1
"來。",1
"來2",1
"來也",1
"來乾",1
"來享",1
"來似",1
"來但",1
"來來",1
"來做",1
"來像",1
"來其",1
"來再",1
"來最",1
"來出",1
"來分",1
"來判",1
"來勸",1
"來十",1
"來去",1
"來又",1
"來叫",1
"來吧",1
"來和",1
"來啊",1
"來問",1
"來噓",1
"來大",1
"來奶",1
"來她",1
"來始",1
"來存",1
"來孩",1
"來學",1
"來害",1
"來幸",1
"來幹",1
"來從",1
"來怎",1
"來應",1
"來成",1
"來房",1
"來所",1
"來才",1
"來拯",1
"來探",1
"來推",1
"來擋",1
"來擔",1
"來時",1
"來模",1
"來歲",1
"來源",1
"來為",1
"來煩",1
"來父",1
"來甚",1
"來用",1
"來留",1
"來疼",1
"來結",1
"來給",1
"來老",1
"來耕",1
"來聊",1
"來臺",1
"來虐",1
"來衡",1
"來被",1
"來製",1
"來覺",1
"來認",1
"來談",1
"來論",1
"來講",1
"來買",1
"來近",1
"來造",1
"來還",1
"來都",1
"來長",1
"來開",1
"來關",1
"來阿",1
"來除",1
"來陪",1
"來雖",1
"來需",1
"來靠",1
"來鬼",1
"來麻",1
"來鼓",1
"侈品",1
"侈消",1
"侈的",1
"例一",1
"例嗎",1
"例我",1
"例昨",1
"例是",1
"例父",1
"例讓",1
"例還",1
"例那",1
"供品",1
"供服",1
"供給",1
"依舊",1
"侵犯",1
"侶妥",1
"侶想",1
"侶我",1
"侶是",1
"侶看",1
"侶要",1
"侷限",1
"便了",1
"便你",1
"便利",1
"便尿",1
"便帶",1
"便接",1
"便擺",1
"便旅",1
"便生",1
"便的",1
"便被",1
"便送",1
"係不",1
"係因",1
"係就",1
"係常",1
"係從",1
"係必",1
"係擺",1
"係是",1
"係真",1
"係背",1
"係這",1
"係醫",1
"促進",1
"保住",1
"保啊",1
"保存",1
"保愛",1
"保持",1
"保有",1
"保生",1
"保証",1
"保都",1
"俠亦",1
"信人",1
"信任",1
"信在",1
"信時",1
"信滿",1
"信的",1
"信箱",1
"信而",1
"信自",1
"修行",1
"修道",1
"修養",1
"俯下",1
"倆事",1
"倆相",1
"個)",1
"個2",1
"個3",1
"個h",1
"個X",1
"個七",1
"個三",1
"個上",1
"個中",1
"個了",1
"個事",1
"個伴",1
"個例",1
"個保",1
"個個",1
"個假",1
"個健",1
"個傳",1
"個兒",1
"個兼",1
"個最",1
"個十",1
"個參",1
"個同",1
"個呢",1
"個哭",1
"個啊",1
"個啦",1
"個噴",1
"個因",1
"個外",1
"個天",1
"個失",1
"個奇",1
"個婆",1
"個字",1
"個完",1
"個對",1
"個局",1
"個帶",1
"個幼",1
"個床",1
"個廢",1
"個建",1
"個很",1
"個心",1
"個情",1
"個意",1
"個愛",1
"個慘",1
"個或",1
"個所",1
"個扣",1
"個扯",1
"個新",1
"個既",1
"個東",1
"個條",1
"個標",1
"個樣",1
"個機",1
"個正",1
"個步",1
"個永",1
"個決",1
"個泡",1
"個渣",1
"個溫",1
"個潢",1
"個無",1
"個爸",1
"個版",1
"個獨",1
"個現",1
"個產",1
"個田",1
"個畫",1
"個當",1
"個發",1
"個真",1
"個破",1
"個視",1
"個萬",1
"個程",1
"個第",1
"個管",1
"個結",1
"個經",1
"個缺",1
"個老",1
"個背",1
"個親",1
"個角",1
"個說",1
"個論",1
"個貢",1
"個責",1
"個跟",1
"個身",1
"個輪",1
"個透",1
"個遇",1
"個過",1
"個遠",1
"個那",1
"個配",1
"個里",1
"個長",1
"個陪",1
"個雖",1
"個非",1
"個面",1
"個韓",1
"個體",1
"個魯",1
"個鳥",1
"個點",1
"倍只",1
"倍為",1
"倍百",1
"倍過",1
